"UIDVideo","UIDWeb","treatment","perfil","Valence1","Valence2","Arousal1","Arousal2","ValenceX1","ValenceX2","ArousalX1","ArousalX2","Diff2_Valence","Diff2_Arousal","Diff2_ValenceX","Diff2_ArousalX","sitio","video","t_perfil","t_video"
"2911202213161114","2214-2-8-21-5-SCESS-LAB-014N","8","5",-0.108610441274933,-0.16578927199419,0.29973895098832,0.235835438251196,-0.108610441274933,-0.16578927199419,0.29973895098832,0.235835438251196,-0.0571788307192574,-0.0639035127371237,-0.0571788307192574,-0.0639035127371237,"Baseline",0,"producto","texto"
"291120221300194","4917-2-2-20-6-SCESS-LAB-04D","2","6",-0.0619266362052058,-0.190211727411217,0.355931301271186,0.197970462282366,-0.0619266362052058,-0.190253087784263,0.355931301271186,0.197957953635603,-0.128285091206011,-0.15796083898882,-0.128326451579058,-0.157973347635584,"Video",1,"producto","video"
"291120221258406","3777-2-4-20-1-SCESS-LAB-06F","4","1",-0.175921413962324,-0.0352274661130744,0.323937703361534,0.295737422408212,-0.175921413962324,-0.0354937762535202,0.323937703361534,0.295776276651654,0.140693947849249,-0.0282002809533224,0.140427637708804,-0.0281614267098806,"Perfil",0,"perfil","texto"
"291120221257087","9197-2-5-20-4-SCESS-LAB-07G","5","4",-0.137024371897515,-0.0944723169441368,0.385276460437494,0.318407842320281,-0.137311823670861,-0.094493526247274,0.385353281590214,0.31843097680442,0.0425520549533782,-0.0668686181172132,0.0428182974235867,-0.0669223047857936,"Video",1,"producto","video"
"3011202216260810","3563-2-3-22-5-SCESS-LAB-10J","3","5",-0.0563016647849512,-0.180674275553313,0.218622053714896,0.184593083842167,-0.0563016647849512,-0.180715614317288,0.218622053714896,0.184596031630297,-0.124372610768361,-0.0340289698727292,-0.124413949532337,-0.0340260220845995,"VideoPerfil",1,"perfil","video"
"3011202216200911","536-2-2-23-5-SCESS-LAB-11K","2","5",-0.0107535402971721,-0.163735786196847,0.308414019240614,0.305258737740355,-0.0107535402971721,-0.163764345948513,0.308414019240614,0.305258958350188,-0.152982245899675,-0.0031552815002594,-0.153010805651341,-0.00315506089042628,"Video",1,"producto","video"
"3011202216253913","2721-1-4-23-3-SCESS-LAB-13M","4","3",-0.104974837736578,-0.185322253480022,0.279840115110985,0.275992423015873,-0.104857895422026,-0.183531209342091,0.27986595991273,0.275992423015873,-0.0803474157434444,-0.0038476920951116,-0.0786733139200647,-0.00387353689685704,"Perfil",0,"perfil","texto"
"3011202216255914","4013-2-5-22-2-SCESS-LAB-014N","5","2",-0.0907996950452882,-0.0971088011391066,0.24646385792517,0.242979786975306,-0.0908010373852695,-0.0971152185494311,0.246561277009419,0.242991774724989,-0.00630910609381842,-0.00348407094986453,-0.00631418116416162,-0.0035695022844297,"Video",1,"producto","video"
"301120221609242","659-2-1-21-7-SCESS-LAB-02B","1","7",-0.026044591553041,-0.0288882912036119,0.324261162576615,0.301899156904762,-0.026044591553041,-0.0288882912036119,0.324261162576615,0.301899156904762,-0.0028436996505709,-0.0223620056718529,-0.0028436996505709,-0.0223620056718529,"Perfil",0,"perfil","texto"
"301120221601143","6329-1-5-21-2-SCESS-LAB-03C","5","2",-0.0611420468995001,-0.131553161008494,0.309975839621152,0.322414977547036,-0.0611420468995001,-0.131611130382956,0.309975839621152,0.322416873725848,-0.0704111141089942,0.0124391379258835,-0.0704690834834554,0.0124410341046958,"Video",1,"producto","video"
"301120221601516","617-1-8-21-5-SCESS-LAB-06F","8","5",-0.0614135372131687,-0.0467471875091188,0.295182943868313,0.275330845348659,-0.0614135372131687,-0.0467471875091188,0.295182943868313,0.275330845348659,0.01466634970405,-0.0198520985196537,0.01466634970405,-0.0198520985196537,"Baseline",0,"producto","texto"
