Video analysis state log

Face Model	General
00:13:21.865	Sad
00:13:22.697	Neutral
00:13:38.099	Sad
00:13:39.209	Neutral
00:13:45.592	Sad
00:13:46.702	Neutral
00:13:49.755	Sad
00:13:57.802	Neutral
00:14:31.242	Sad
00:14:32.352	Neutral
00:14:40.123	Sad
00:14:48.170	Neutral
00:14:50.390	Sad
00:14:51.778	Neutral
00:16:12.950	Sad
00:16:30.017	Neutral
00:16:42.366	Sad
00:16:47.361	Neutral
00:16:51.940	Sad
00:16:57.490	Neutral
00:17:36.896	Sad
00:17:37.590	Neutral
00:17:43.279	Sad
00:17:45.083	Unknown
00:17:46.332	Neutral
00:17:48.413	Sad
00:17:50.078	Neutral
00:17:51.050	Sad
00:17:52.021	Neutral
00:17:58.681	Sad
00:18:01.179	Neutral
00:18:05.896	Sad
00:18:06.729	Neutral
00:18:07.423	Sad
00:18:08.255	Neutral
00:18:12.973	Sad
00:18:13.805	Neutral
00:22:18.985	Sad
00:22:21.067	Neutral
00:24:02.774	Sad
00:24:03.468	Neutral
00:24:37.185	Sad
00:24:38.712	Neutral
00:24:39.683	Sad
00:24:41.487	Neutral
00:24:43.291	Sad
00:24:46.482	Neutral
00:24:50.228	Unknown
00:24:50.783	Neutral
00:26:10.568	Sad
00:26:11.261	Neutral
00:26:17.228	Sad
00:26:25.137	Neutral
00:26:30.132	Sad
00:26:30.826	Neutral
00:26:36.376	Sad
00:26:37.070	Neutral
00:27:28.964	Sad
00:27:29.797	Neutral
00:27:31.739	Sad
00:27:32.433	Neutral
00:27:41.175	Sad
00:27:41.868	Neutral
00:27:42.562	Sad
00:27:43.256	Neutral
00:27:47.557	Unknown
00:27:48.112	Neutral
00:27:50.749	Sad
00:27:51.442	Neutral
00:27:52.830	Sad
00:27:56.715	Neutral
00:27:58.935	Sad
00:28:00.878	Neutral
00:28:11.839	Sad
00:28:15.031	Neutral
00:28:20.997	Sad
00:28:21.830	Neutral
00:28:22.940	Sad
00:28:24.189	Neutral
00:28:27.935	Sad
00:28:29.323	Unknown
00:28:30.571	Neutral
00:28:36.122	Sad
00:28:40.007	Neutral
00:28:43.337	Sad
00:28:44.586	Neutral
00:28:48.055	Sad
00:28:49.026	Neutral
00:28:50.136	Sad
00:28:54.854	Neutral
00:28:55.964	Sad
00:29:02.763	Neutral
00:29:03.595	Sad
00:29:04.428	Neutral
00:29:05.815	Sad
00:29:08.590	Neutral
00:29:10.949	Sad
00:29:11.643	Neutral
00:29:15.251	Unknown
00:29:16.499	Sad
00:29:23.992	Neutral
00:29:25.657	Sad
00:29:31.762	Neutral
00:29:34.121	Sad
00:29:40.365	Neutral
00:30:12.279	Sad
00:30:16.580	Neutral
00:31:02.647	Sad
00:31:05.838	Neutral
00:31:07.920	Sad
00:31:19.020	Neutral
00:31:19.714	Sad
00:31:24.431	Neutral
00:31:25.403	Sad
00:31:37.752	Neutral
00:32:05.364	Sad
00:32:09.249	Neutral
00:32:16.742	Sad
00:32:18.268	Neutral
00:32:25.067	Sad
00:32:28.814	Neutral
00:32:52.263	Sad
00:32:55.455	Neutral
00:33:03.503	Sad
00:33:06.555	Neutral
00:33:25.703	Sad
00:33:27.091	Neutral
00:34:31.889	Sad
00:34:34.526	Neutral
00:35:04.358	Angry
00:35:10.047	Neutral
00:35:25.310	Sad
00:35:26.281	Neutral
00:35:27.947	Sad
00:35:29.195	Neutral
00:35:38.492	Sad
00:35:39.463	Neutral
00:35:50.702	Sad
00:35:51.535	Neutral
00:36:05.410	Sad
00:36:06.382	Neutral
00:36:07.908	Sad
00:36:09.989	Neutral
00:36:46.482	Sad
00:36:47.453	Neutral
00:36:48.979	Sad
00:36:53.420	Neutral
00:37:07.989	Sad
00:37:09.515	Neutral
00:37:15.204	Sad
00:37:16.037	Neutral
00:37:26.582	Sad
00:37:28.802	Neutral
00:37:33.797	Sad
00:37:34.491	Neutral
00:37:37.405	Sad
00:37:38.654	Neutral
00:37:40.874	Sad
00:37:43.926	Neutral
00:37:44.759	Sad
00:37:56.692	Neutral
00:37:57.524	Sad
00:38:06.960	Neutral
00:38:08.347	Sad
00:38:15.979	Neutral
00:38:18.754	Sad
00:38:27.357	Neutral
00:38:36.376	Sad
00:38:37.347	Neutral
00:38:40.677	Sad
00:38:41.371	Neutral
00:38:42.897	Sad
00:38:43.869	Neutral
00:38:44.562	Sad
00:38:49.974	Neutral
00:38:53.859	Sad
00:38:57.189	Neutral
00:38:58.715	Sad
00:39:03.849	Neutral
00:39:04.959	Sad
00:39:05.792	Neutral
00:39:21.332	Sad
00:39:22.859	Neutral
00:39:23.830	Sad
00:39:26.328	Neutral
00:39:27.299	Sad
00:39:28.686	Neutral
00:39:53.107	Sad
00:39:54.217	Neutral
00:39:57.825	Sad
00:39:59.768	Neutral
00:40:02.959	Sad
00:40:03.653	Neutral
00:40:19.193	Angry
00:40:20.026	Neutral
00:40:45.279	Sad
00:40:45.973	Neutral
00:40:47.777	Sad
00:40:55.131	Neutral
00:40:57.490	Sad
00:40:58.877	Neutral
00:41:39.810	Sad
00:41:41.891	Neutral
00:41:44.528	Sad
00:41:45.915	Neutral
00:42:11.446	Sad
00:42:12.140	Neutral
00:42:45.441	Sad
00:42:46.412	Neutral
00:44:28.120	Angry
00:44:29.785	Neutral
00:45:49.569	Angry
00:45:54.703	Neutral
00:46:19.818	Angry
00:46:21.621	Neutral
00:46:34.664	Angry
00:46:37.578	Neutral
00:46:44.238	END
