Video analysis state log

Face Model	General
00:21:25.074	Sad
00:21:29.647	Neutral
00:21:36.660	Sad
00:21:37.422	Neutral
00:21:45.806	Sad
00:21:47.026	Unknown
00:21:48.245	Neutral
00:22:05.166	Sad
00:22:06.538	Neutral
00:22:41.447	Sad
00:22:42.209	Neutral
00:22:43.276	Sad
00:22:46.173	Neutral
00:22:51.965	Sad
00:22:53.185	Neutral
00:22:54.557	Sad
00:22:55.776	Neutral
00:22:56.996	Sad
00:22:57.758	Neutral
00:23:04.466	Sad
00:23:08.429	Neutral
00:23:26.874	Sad
00:23:28.246	Neutral
00:24:00.106	Unknown
00:24:02.088	Neutral
00:24:04.375	Sad
00:24:07.576	Neutral
00:24:37.759	Sad
00:24:39.284	Neutral
00:24:41.570	Unknown
00:24:42.485	Neutral
00:24:51.936	Sad
00:24:53.461	Unknown
00:24:54.223	Neutral
00:25:22.119	Sad
00:25:25.016	Neutral
00:25:41.784	Unknown
00:26:07.089	Neutral
00:26:09.376	Unknown
00:26:11.358	Neutral
00:26:12.120	Unknown
00:26:26.602	Neutral
00:26:36.053	Unknown
00:26:43.065	Neutral
00:26:46.267	Unknown
00:26:49.925	Neutral
00:26:51.145	Unknown
00:26:52.822	Neutral
00:26:56.175	Unknown
00:26:57.090	Neutral
00:26:59.529	Unknown
00:27:00.444	Neutral
00:27:09.743	Unknown
00:27:10.505	Neutral
00:27:11.419	Unknown
00:27:13.249	Neutral
00:27:25.444	Unknown
00:27:28.340	Neutral
00:27:29.407	Unknown
00:27:32.914	Neutral
00:27:34.895	Unknown
00:27:37.639	Neutral
00:27:42.365	Unknown
00:27:44.499	Neutral
00:27:46.938	Unknown
00:27:48.310	Neutral
00:27:51.816	Unknown
00:27:56.847	Neutral
00:28:00.353	Unknown
00:28:31.451	Neutral
00:28:42.122	Unknown
00:28:49.134	Neutral
00:28:56.146	Unknown
00:29:11.848	Neutral
00:29:12.762	Unknown
00:31:33.312	Neutral
00:31:34.684	Angry
00:31:35.447	END
